HORODATE;SOUS_PROFIL;CATEGORIE;COEFFICIENT_PREPARE;COEFFICIENT_AJUSTE;COEFFICIENT_DYNAMIQUE;INDIC_DISPERS_POIDS_DYN;INDIC_PRECISION_DYN
2024-07-07T14:00:00+02:00;RES1_BASE;Residentiel;1.0453;1.0453;0.930355217;100;100
2024-07-07T18:00:00+02:00;RES1_BASE;Residentiel;1.0077;1.0077;0.897727113;100;100
2024-07-07T18:30:00+02:00;RES1_BASE;Residentiel;1.0848;1.0848;0.962572346;100;100
2024-07-07T19:30:00+02:00;RES1_BASE;Residentiel;1.1808;1.1808;1.090001816;100;100
2024-07-07T23:00:00+02:00;RES1_BASE;Residentiel;0.8731;0.8731;0.77389792;100;100
2024-07-08T02:30:00+02:00;RES1_BASE;Residentiel;0.5331;0.5331;0.480701171;100;100
2024-07-08T10:30:00+02:00;RES1_BASE;Residentiel;0.9845;0.9845;0.814649369;100;100
2024-07-08T15:00:00+02:00;RES1_BASE;Residentiel;0.9152;0.9152;0.771174229;100;100
2024-07-08T15:30:00+02:00;RES1_BASE;Residentiel;0.8983;0.8983;0.763252871;100;100
2024-07-08T17:30:00+02:00;RES1_BASE;Residentiel;0.9579;0.9579;0.834791954;100;100
2024-07-08T20:00:00+02:00;RES1_BASE;Residentiel;1.2573;1.2573;1.09930944;100;100
2024-07-09T07:00:00+02:00;RES1_BASE;Residentiel;0.7735;0.7735;0.626005858;100;100
2024-07-09T09:30:00+02:00;RES1_BASE;Residentiel;0.9185;0.9185;0.76624994;100;100
2024-07-09T16:00:00+02:00;RES1_BASE;Residentiel;0.8503;0.8503;0.771159844;100;100
2024-07-09T16:30:00+02:00;RES1_BASE;Residentiel;0.8486;0.8486;0.787619981;100;100
2024-07-09T19:00:00+02:00;RES1_BASE;Residentiel;1.1784;1.1784;1.069470262;100;100
2024-07-09T23:30:00+02:00;RES1_BASE;Residentiel;0.77;0.77;0.713507072;100;100
2024-07-10T00:00:00+02:00;RES1_BASE;Residentiel;0.6783;0.6783;0.654531706;100;100
2024-07-10T04:30:00+02:00;RES1_BASE;Residentiel;0.5081;0.5081;0.475211137;100;100
2024-07-10T17:00:00+02:00;RES1_BASE;Residentiel;0.8868;0.8868;0.806358665;100;100
2024-07-11T04:00:00+02:00;RES1_BASE;Residentiel;0.5123;0.5123;0.491759574;100;100
2024-07-11T07:30:00+02:00;RES1_BASE;Residentiel;0.8797;0.8797;0.686656932;100;100
2024-07-11T15:00:00+02:00;RES1_BASE;Residentiel;0.884;0.884;0.80200493;100;100
2024-07-11T20:30:00+02:00;RES1_BASE;Residentiel;1.2013;1.2013;1.064058995;100;100
2024-07-11T21:00:00+02:00;RES1_BASE;Residentiel;1.1875;1.1875;1.030624405;100;100
2024-07-12T07:30:00+02:00;RES1_BASE;Residentiel;0.8797;0.8797;0.684643835;100;100
2024-07-12T09:00:00+02:00;RES1_BASE;Residentiel;0.9082;0.9082;0.76867636;100;100
2024-07-12T10:30:00+02:00;RES1_BASE;Residentiel;0.9497;0.9497;0.831897574;100;100
2024-07-12T11:30:00+02:00;RES1_BASE;Residentiel;1.0465;1.0465;0.917255082;100;100
2024-07-12T18:30:00+02:00;RES1_BASE;Residentiel;1.0413;1.0413;0.959911114;100;100
2024-07-13T03:30:00+02:00;RES1_BASE;Residentiel;0.5154;0.5154;0.483408733;100;100
2024-07-13T22:00:00+02:00;RES1_BASE;Residentiel;1.0377;1.0377;0.83490581;100;100
2024-07-14T03:00:00+02:00;RES1_BASE;Residentiel;0.5523;0.5523;0.494579528;100;100
2024-07-14T05:00:00+02:00;RES1_BASE;Residentiel;0.515;0.515;0.465388965;100;100
2024-07-14T16:30:00+02:00;RES1_BASE;Residentiel;0.9215;0.9215;0.851537421;100;100
2024-07-14T17:30:00+02:00;RES1_BASE;Residentiel;0.957;0.957;0.874547763;100;100
2024-07-15T03:30:00+02:00;RES1_BASE;Residentiel;0.5132;0.5132;0.478425112;100;100
2024-07-15T04:30:00+02:00;RES1_BASE;Residentiel;0.5167;0.5167;0.467888796;100;100
2024-07-15T08:30:00+02:00;RES1_BASE;Residentiel;0.9056;0.9056;0.738532573;100;100
2024-07-15T11:30:00+02:00;RES1_BASE;Residentiel;1.1193;1.1193;0.93701237;100;100
2024-07-15T17:30:00+02:00;RES1_BASE;Residentiel;0.9424;0.9424;0.845604832;100;100
2024-07-15T19:00:00+02:00;RES1_BASE;Residentiel;1.2086;1.2086;1.096439832;100;100
2024-07-15T23:30:00+02:00;RES1_BASE;Residentiel;0.7733;0.7733;0.70893629;100;100
2024-07-16T00:00:00+02:00;RES1_BASE;Residentiel;0.698;0.698;0.649997484;100;100
2024-07-16T01:30:00+02:00;RES1_BASE;Residentiel;0.561;0.561;0.539880702;100;100
2024-07-16T06:00:00+02:00;RES1_BASE;Residentiel;0.5905;0.5905;0.526520693;100;100
2024-07-16T08:00:00+02:00;RES1_BASE;Residentiel;0.9062;0.9062;0.7069741;100;100
2024-07-16T12:30:00+02:00;RES1_BASE;Residentiel;1.0787;1.0787;0.923730074;100;100
2024-07-16T21:30:00+02:00;RES1_BASE;Residentiel;1.1489;1.1489;0.962027285;100;100
2024-07-17T01:00:00+02:00;RES1_BASE;Residentiel;0.59;0.59;0.555801265;100;100
2024-07-17T13:30:00+02:00;RES1_BASE;Residentiel;1.0166;1.0166;0.858035364;100;100
2024-07-17T16:00:00+02:00;RES1_BASE;Residentiel;0.8706;0.8706;0.78360266;100;100
2024-07-17T17:30:00+02:00;RES1_BASE;Residentiel;0.928;0.928;0.823899999;100;100
2024-07-17T23:30:00+02:00;RES1_BASE;Residentiel;0.7855;0.7855;0.714592275;100;100
2024-07-18T03:30:00+02:00;RES1_BASE;Residentiel;0.5192;0.5192;0.479863866;100;100
2024-07-18T04:00:00+02:00;RES1_BASE;Residentiel;0.5149;0.5149;0.476032775;100;100
2024-07-18T07:30:00+02:00;RES1_BASE;Residentiel;0.8636;0.8636;0.676910484;100;100
2024-07-18T08:30:00+02:00;RES1_BASE;Residentiel;0.8903;0.8903;0.737666965;100;100
2024-07-18T09:30:00+02:00;RES1_BASE;Residentiel;0.8903;0.8903;0.770165151;100;100
2024-07-18T16:00:00+02:00;RES1_BASE;Residentiel;0.8473;0.8473;0.796216878;100;100
2024-07-18T20:00:00+02:00;RES1_BASE;Residentiel;1.1926;1.1926;1.066897881;100;100
2024-07-19T00:00:00+02:00;RES1_BASE;Residentiel;0.7016;0.7016;0.684587018;100;100
2024-07-19T08:00:00+02:00;RES1_BASE;Residentiel;0.8904;0.8904;0.74757663;100;100
2024-07-19T12:00:00+02:00;RES1_BASE;Residentiel;1.105;1.105;0.960720323;100;100
2024-07-19T16:30:00+02:00;RES1_BASE;Residentiel;0.8826;0.8826;0.85939078;100;100
2024-07-19T21:30:00+02:00;RES1_BASE;Residentiel;1.1153;1.1153;0.974311731;100;100
2024-07-20T06:00:00+02:00;RES1_BASE;Residentiel;0.5475;0.5475;0.539903441;100;100
2024-07-20T16:00:00+02:00;RES1_BASE;Residentiel;0.9304;0.9304;0.911263326;100;100
2024-07-20T19:30:00+02:00;RES1_BASE;Residentiel;1.1201;1.1201;1.062849776;100;100
2024-07-21T00:30:00+02:00;RES1_BASE;Residentiel;0.6702;0.6702;0.6842616;100;100
2024-07-21T03:00:00+02:00;RES1_BASE;Residentiel;0.5442;0.5442;0.55522863;100;100
2024-07-21T07:00:00+02:00;RES1_BASE;Residentiel;0.6081;0.6081;0.592194904;100;100
2024-07-21T12:30:00+02:00;RES1_BASE;Residentiel;1.1759;1.1759;1.122061268;100;100
2024-07-21T14:00:00+02:00;RES1_BASE;Residentiel;1.0281;1.0281;0.964778457;100;100
2024-07-21T18:30:00+02:00;RES1_BASE;Residentiel;1.0473;1.0473;0.969366091;100;100
2024-07-21T19:30:00+02:00;RES1_BASE;Residentiel;1.1558;1.1558;1.076338366;100;100
2024-07-21T22:30:00+02:00;RES1_BASE;Residentiel;0.9764;0.9764;0.857595209;100;100
2024-07-22T15:00:00+02:00;RES1_BASE;Residentiel;0.9128;0.9128;0.808777621;100;100
2024-07-22T22:00:00+02:00;RES1_BASE;Residentiel;1.0919;1.0919;0.901594727;100;100
2024-07-23T01:30:00+02:00;RES1_BASE;Residentiel;0.5602;0.5602;0.549805523;100;100
2024-07-23T04:30:00+02:00;RES1_BASE;Residentiel;0.5163;0.5163;0.48798904;100;100
2024-07-23T09:30:00+02:00;RES1_BASE;Residentiel;0.9234;0.9234;0.775876818;100;100
2024-07-23T14:30:00+02:00;RES1_BASE;Residentiel;0.9277;0.9277;0.816714896;100;100
2024-07-23T17:30:00+02:00;RES1_BASE;Residentiel;0.9277;0.9277;0.833756159;100;100
2024-07-23T22:30:00+02:00;RES1_BASE;Residentiel;0.9819;0.9819;0.864391112;100;100
2024-07-23T23:30:00+02:00;RES1_BASE;Residentiel;0.7779;0.7779;0.731176409;100;100
2024-07-24T05:30:00+02:00;RES1_BASE;Residentiel;0.5409;0.5409;0.50374708;100;100
2024-07-24T08:30:00+02:00;RES1_BASE;Residentiel;0.9003;0.9003;0.750634123;100;100
2024-07-24T09:00:00+02:00;RES1_BASE;Residentiel;0.915;0.915;0.780134031;100;100
2024-07-24T09:30:00+02:00;RES1_BASE;Residentiel;0.9245;0.9245;0.781926416;100;100
2024-07-24T13:00:00+02:00;RES1_BASE;Residentiel;1.061;1.061;0.921454896;100;100
2024-07-24T14:30:00+02:00;RES1_BASE;Residentiel;0.9202;0.9202;0.827450261;100;100
2024-07-24T15:00:00+02:00;RES1_BASE;Residentiel;0.8968;0.8968;0.80176978;100;100
2024-07-24T16:00:00+02:00;RES1_BASE;Residentiel;0.8709;0.8709;0.810148452;100;100
2024-07-24T19:00:00+02:00;RES1_BASE;Residentiel;1.1483;1.1483;1.043072404;100;100
2024-07-24T20:00:00+02:00;RES1_BASE;Residentiel;1.2139;1.2139;1.072089317;100;100
2024-07-24T20:30:00+02:00;RES1_BASE;Residentiel;1.1915;1.1915;1.043535915;100;100
2024-07-24T21:30:00+02:00;RES1_BASE;Residentiel;1.1431;1.1431;0.964224046;100;100
2024-07-24T22:00:00+02:00;RES1_BASE;Residentiel;1.0869;1.0869;0.920494711;100;100
2024-07-24T23:30:00+02:00;RES1_BASE;Residentiel;0.7819;0.7819;0.721035637;100;100
2024-07-25T05:00:00+02:00;RES1_BASE;Residentiel;0.532;0.532;0.493340066;100;100
2024-07-25T07:30:00+02:00;RES1_BASE;Residentiel;0.8383;0.8383;0.676774209;100;100
2024-07-25T09:00:00+02:00;RES1_BASE;Residentiel;0.875;0.875;0.772833157;100;100
2024-07-25T10:00:00+02:00;RES1_BASE;Residentiel;0.8947;0.8947;0.781142072;100;100
2024-07-25T11:30:00+02:00;RES1_BASE;Residentiel;1.0333;1.0333;0.88695342;100;100
2024-07-26T02:30:00+02:00;RES1_BASE;Residentiel;0.5405;0.5405;0.527784922;100;100
2024-07-26T05:30:00+02:00;RES1_BASE;Residentiel;0.5388;0.5388;0.514468967;100;100
2024-07-26T06:30:00+02:00;RES1_BASE;Residentiel;0.6392;0.6392;0.575735658;100;100
2024-07-26T09:00:00+02:00;RES1_BASE;Residentiel;0.8897;0.8897;0.782927328;100;100
2024-07-26T09:30:00+02:00;RES1_BASE;Residentiel;0.9163;0.9163;0.800414508;100;100
2024-07-26T10:30:00+02:00;RES1_BASE;Residentiel;0.9558;0.9558;0.829802397;100;100
2024-07-26T18:30:00+02:00;RES1_BASE;Residentiel;1.0321;1.0321;1.010791697;100;100
2024-07-27T09:00:00+02:00;RES1_BASE;Residentiel;0.8917;0.8917;0.819787397;100;100
2024-07-27T09:30:00+02:00;RES1_BASE;Residentiel;0.9704;0.9704;0.853496062;100;100
2024-07-27T17:00:00+02:00;RES1_BASE;Residentiel;0.9124;0.9124;0.883001428;100;100
2024-07-27T17:30:00+02:00;RES1_BASE;Residentiel;0.9384;0.9384;0.891343587;100;100
2024-07-27T18:30:00+02:00;RES1_BASE;Residentiel;1.0257;1.0257;0.975774735;100;100
2024-07-27T22:00:00+02:00;RES1_BASE;Residentiel;1.0344;1.0344;0.920229524;100;100
2024-07-27T23:00:00+02:00;RES1_BASE;Residentiel;0.8796;0.8796;0.801347713;100;100
2024-07-27T23:30:00+02:00;RES1_BASE;Residentiel;0.8121;0.8121;0.745000938;100;100
2024-07-28T00:30:00+02:00;RES1_BASE;Residentiel;0.6721;0.6721;0.63916978;100;100
2024-07-28T02:30:00+02:00;RES1_BASE;Residentiel;0.5562;0.5562;0.536309043;100;100
2024-07-28T05:30:00+02:00;RES1_BASE;Residentiel;0.5135;0.5135;0.497529684;100;100
2024-07-28T08:00:00+02:00;RES1_BASE;Residentiel;0.7637;0.7637;0.686528327;100;100
2024-07-28T16:30:00+02:00;RES1_BASE;Residentiel;0.9075;0.9075;0.899949274;100;100
2024-07-28T17:00:00+02:00;RES1_BASE;Residentiel;0.9127;0.9127;0.898198532;100;100
2024-07-29T02:00:00+02:00;RES1_BASE;Residentiel;0.5464;0.5464;0.548626756;100;100
2024-07-29T09:00:00+02:00;RES1_BASE;Residentiel;0.9048;0.9048;0.782129787;100;100
2024-07-29T19:30:00+02:00;RES1_BASE;Residentiel;1.2157;1.2157;1.166921775;100;100
2024-07-30T01:00:00+02:00;RES1_BASE;Residentiel;0.5895;0.5895;0.630558012;100;100
2024-07-30T02:00:00+02:00;RES1_BASE;Residentiel;0.5475;0.5475;0.583237386;100;100
2024-07-30T02:30:00+02:00;RES1_BASE;Residentiel;0.5398;0.5398;0.563676647;100;100
2024-07-30T05:30:00+02:00;RES1_BASE;Residentiel;0.5303;0.5303;0.537849238;100;100
2024-07-30T06:00:00+02:00;RES1_BASE;Residentiel;0.5707;0.5707;0.571234313;100;100
2024-07-30T10:30:00+02:00;RES1_BASE;Residentiel;0.9422;0.9422;0.858060996;100;100
2024-07-30T14:00:00+02:00;RES1_BASE;Residentiel;0.962;0.962;0.943795693;100;100
2024-07-30T20:00:00+02:00;RES1_BASE;Residentiel;1.2048;1.2048;1.18891516;100;100
2024-07-30T21:30:00+02:00;RES1_BASE;Residentiel;1.1353;1.1353;1.085055923;100;100
2024-07-30T23:30:00+02:00;RES1_BASE;Residentiel;0.7766;0.7766;0.817579085;100;100
2024-07-31T00:00:00+02:00;RES1_BASE;Residentiel;0.7008;0.7008;0.760168863;100;100
2024-07-31T04:30:00+02:00;RES1_BASE;Residentiel;0.5194;0.5194;0.560075311;100;100
2024-07-31T07:00:00+02:00;RES1_BASE;Residentiel;0.7077;0.7077;0.6732356;100;100
2024-07-31T11:00:00+02:00;RES1_BASE;Residentiel;1.0215;1.0215;0.939744118;100;100
2024-07-31T11:30:00+02:00;RES1_BASE;Residentiel;1.0834;1.0834;0.989736226;100;100
2024-07-31T15:30:00+02:00;RES1_BASE;Residentiel;0.8676;0.8676;0.949030559;100;100
